,session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
293,9056738860855987966.1628058659.1628058659,2108686338.1623983,2021-08-04,09:00:00,3,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x869,Chrome,Russia,Saint Petersburg
294,9056741837267933302.1623595133.1623595133,2108687031.1623597,2021-06-13,17:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Grozny
295,9056746630452307146.1624466634.1624466634,2108688147.1624465,2021-06-23,19:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Moscow
296,9056746630452307146.1624625109.1624625109,2108688147.1624465,2021-06-25,15:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Moscow
297,9056746630452307146.1624903146.1624903146,2108688147.1624465,2021-06-28,20:00:00,3,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Moscow
298,905674700166742040.1635729434.1635729434,210868823.1635729,2021-11-01,04:17:14,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Barnaul
299,9056749959060355780.1632860868.1632860868,2108688922.163286,2021-09-28,23:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x736,Safari,Russia,Balashikha
300,905675640763513715.1638086181.1638086181,210869042.16346633,2021-11-28,10:56:21,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Italy,Lecce
301,905675640763513715.1638272266.1638272266,210869042.16346633,2021-11-30,14:37:46,3,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Moscow
302,9056758776628295138.1632941542.1632941542,2108690975.163294,2021-09-29,21:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x760,Chrome,Russia,Tambov
303,9056769488278983527.1635193702.1635193702,2108693469.1635196,2021-10-25,23:28:22,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,RkpOyeEPgcMBSDuHLQcj,mobile,Android,(not set),AuMdmADEIoPXiWpTsBEj,320x640,Chrome,Russia,Moscow
304,9056770922802583944.1639717256.1639717256,2108693803.163972,2021-12-17,08:00:56,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Nizhny Novgorod
305,9056780960140147890.1638724804.1638724804,2108696140.1638713,2021-12-05,20:20:04,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x640,Chrome,Russia,Rostov-on-Don
306,9056788811325242595.1623588088.1623588088,2108697968.1623588,2021-06-13,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x892,Chrome,Russia,Kazan
307,9056793960996221874.1628779442.1628779442,2108699167.1628776,2021-08-12,17:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1680x1050,Chrome,Belarus,Minsk
308,9056806678404375893.1638770006.1638770006,2108702128.1638768,2021-12-06,08:53:26,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Xiaomi,,360x640,Chrome,Russia,Saint Petersburg
309,9056820087280894202.1633113401.1633113401,2108705250.1627393,2021-10-01,21:00:00,4,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x771,YaBrowser,Russia,Tver
310,9056829385898396419.1640696566.1640696566,2108707415.1640697,2021-12-28,16:02:46,1,vFcAhRxLfOWKhvxjELkx,cpc,okTXSMadDkjvntEHzIjp,lBvcHmZkKpwCXdgWSQYO,NJzEnvxGTeAoWtXraOMM,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
311,9056832465378962272.1629711200.1629711200,2108708132.1629713,2021-08-23,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari (in-app),Russia,Kazan
312,9056832869107581592.1631404700.1631404700,2108708226.1631403,2021-09-12,02:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,412x915,Samsung Internet,Russia,Moscow
313,9056835291468228333.1630496492.1630496492,2108708790.1630497,2021-09-01,14:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,,,desktop,,,,1536x864,Chrome,Russia,Moscow
314,9056835291468228333.1630496539.1630496539,2108708790.1630497,2021-09-01,14:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,desktop,,,,1536x864,Chrome,Russia,Moscow
315,9056841918600823954.1628554390.1628554390,2108710333.1628556,2021-08-10,03:00:00,1,bByPQxmDaMXgpHeypKSM,referral,RoDitORHdzGfGhNCyEMy,,,mobile,,Samsung,,412x915,Chrome,Russia,Moscow
316,9056841918600823954.1629953649.1629953649,2108710333.1628556,2021-08-26,07:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,RoDitORHdzGfGhNCyEMy,,,mobile,,Samsung,,412x915,Chrome,Russia,Moscow
317,9056845320208664215.1622296215.1622296215,2108711125.1622295,2021-05-29,16:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Kazan
318,9056845320208664215.1622296993.1622296993,2108711125.1622295,2021-05-29,17:00:00,2,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Kazan
319,9056859519384877144.1636628569.1636628569,2108714431.163663,2021-11-11,14:02:49,1,ZpYIoDJMcFzVoPFsHGJL,banner,ascPqxFuFewWWZSVMpkh,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Moscow
320,9056860515814534174.1633872931.1633872931,2108714663.1633873,2021-10-10,16:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,Chrome,Russia,Vladivostok
321,9056860515814534174.1633915144.1633915144,2108714663.1633873,2021-10-11,04:00:00,2,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,Chrome,Russia,Vladivostok
322,905686210680758874.1637392988.1637392988,210871503.1637393,2021-11-20,10:23:08,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Realme,,360x800,Chrome,Russia,Vladivostok
323,9056867284686877527.1637757784.1637757784,2108716239.163776,2021-11-24,15:43:04,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Surgut
324,9056876948348922949.1623387207.1623387207,2108718489.1623387,2021-06-11,07:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,ULAUPJGgNiZYQgwZwZGR,,,mobile,,Huawei,,360x780,Chrome,Russia,Korolyov
325,905687847052709266.1626803603.1626803657,210871884.1626804,2021-07-20,20:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,YaBrowser,Ukraine,Yalta
326,9056880530369126288.1640865684.1640865684,2108719323.1640863,2021-12-30,15:01:24,1,eLzNJHzPelJpEyBwMrKo,cpm,FTjNLDyTrXaWYgZymFkV,AdeErYgVTbRcAWtHrMHq,pucKZkLDtpMDBTobJAJG,mobile,Android,Nokia,mzJXHtJPIOSHoHtgezIA,412x732,Android Webview,Russia,Saint Petersburg
327,9056880573317702980.1639769415.1639769415,2108719333.163977,2021-12-17,22:30:15,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Realme,,360x800,Chrome,Russia,Moscow
328,9056892577745247036.1633721149.1633721149,2108722128.163372,2021-10-08,22:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Chelyabinsk
329,9056894342977829842.1634745306.1634745306,2108722539.1634743,2021-10-20,18:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Rostov-on-Don
330,9056898032341856755.1621864947.1621864947,2108723398.1621864,2021-05-24,17:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Mytishchi
331,9056898032341856755.1621864994.1621865006,2108723398.1621864,2021-05-24,17:00:00,2,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Mytishchi
332,9056901502678543693.1624976717.1624976717,2108724206.1624975,2021-06-29,17:00:00,1,hTjLvqNxGggkGnxSCaTm,stories,QEejXfOCtOMFLZqIPApp,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Krasnodar
333,9056903658751762760.1624612805.1624612805,2108724708.1624613,2021-06-25,12:00:00,1,MvfHsxITijuriZxsqZqt,cpv,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,412x846,Samsung Internet,Russia,Moscow
334,9056909499921209412.1638537285.1638537285,2108726068.1638536,2021-12-03,16:14:45,1,QxAxdyPLuQMEcrdZWdWb,cpc,,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,2000x2000,Chrome,United States,Fort Worth
335,9056915031840915680.1640366306.1640366306,2108727356.1640368,2021-12-24,20:18:26,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,(not set),AuMdmADEIoPXiWpTsBEj,393x873,Chrome,Russia,Saint Petersburg
336,9056919438474227217.1637232202.1637232202,2108728382.1637232,2021-11-18,13:43:22,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,AOIxUCLuCjwgydJkOLWI,mobile,Android,Alcatel,,320x640,Chrome,Russia,Moscow
337,9056919438474227217.1639043420.1639043420,2108728382.1637232,2021-12-09,12:50:20,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,wGOVzylWvLKbuWLbPaDc,mobile,Android,Alcatel,,320x640,Chrome,Russia,Moscow
338,9056930158714089390.1638723505.1638723505,2108730878.1638725,2021-12-05,19:58:25,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,Chrome,Russia,Kostroma
339,9056930158714089390.1638724897.1638724897,2108730878.1638725,2021-12-05,20:21:37,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,Chrome,Russia,Kostroma
340,9056930158714089390.1638727110.1638727110,2108730878.1638725,2021-12-05,20:58:30,3,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,Chrome,Russia,Kostroma
341,9056930158714089390.1638729889.1638729889,2108730878.1638725,2021-12-05,21:44:49,4,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1920x1080,Chrome,Russia,Kostroma
342,9056932207410645619.1637950485.1637950520,2108731355.163588,2021-11-26,21:15:20,7,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,Lipetsk
343,905693499230150465.1627291539.1627291607,210873200.1627283,2021-07-26,12:00:00,2,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2560x1440,Opera,Russia,Sochi
344,905693499230150465.1627293175.1627295035,210873200.1627283,2021-07-26,13:00:00,3,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2560x1440,Opera,Russia,Sochi
345,9056938014198027983.1627477711.1627477711,2108732707.162748,2021-07-28,16:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari (in-app),Russia,Moscow
346,905694804909890936.1636965752.1636965752,210873504.16369656,2021-11-15,11:42:32,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
347,9056950534030578381.1630360274.1630360274,2108735622.163036,2021-08-31,00:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,360x640,Samsung Internet,Russia,Moscow
348,9056960335155670517.1640082933.1640082933,2108737904.164008,2021-12-21,13:35:33,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
349,9056961009464349367.1638896300.1638896300,2108738061.1638896,2021-12-07,19:58:20,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Zheleznodorozhny
350,9056961009464349367.1639771353.1639771353,2108738061.1638896,2021-12-17,23:02:33,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Zheleznodorozhny
351,905698215112200096.1635241889.1635241889,210874298.16352415,2021-10-26,12:51:29,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,RkpOyeEPgcMBSDuHLQcj,mobile,Android,Samsung,,360x740,Samsung Internet,Russia,Saint Petersburg
352,9056995536701736407.1634190807.1634190807,2108746100.1634192,2021-10-14,08:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Chrome,Russia,Chelyabinsk
353,9056998233941911753.1634904265.1634904265,2108746728.1634903,2021-10-22,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Moscow
354,9057003091555107687.1640088422.1640088422,2108747859.1640089,2021-12-21,15:07:02,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,320x568,Safari,Russia,Saint Petersburg
355,9057004457353745502.1639126112.1639126112,2108748177.1639128,2021-12-10,11:48:32,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Vladivostok
356,9057006957022623329.1637037668.1637037668,2108748759.163704,2021-11-16,07:41:08,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,LG,,360x720,Chrome,Russia,Tyumen
357,9057011428079991572.1633450777.1633450777,2108749800.1633449,2021-10-05,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
358,9057025571412500326.1638653798.1638653798,2108753093.163865,2021-12-05,00:36:38,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
359,9057036996017955550.1631101666.1631101666,2108755753.16311,2021-09-08,14:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Huawei,,720x360,Chrome,Russia,(not set)
360,9057039714730783832.1629631577.1629631577,2108756386.1629632,2021-08-22,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Saint Petersburg
361,9057039929473258940.1623741884.1623741884,2108756436.162374,2021-06-15,10:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,428x926,Safari,Russia,Moscow
362,9057042326067774848.1626506625.1626506625,2108756994.1626503,2021-07-17,10:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Safari,Russia,Saint Petersburg
363,9057044275990910950.1634490342.1634490342,2108757448.1634488,2021-10-17,20:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Yekaterinburg
364,9057046324694560518.1638739720.1638739720,2108757925.1638737,2021-12-06,00:28:40,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,OnePlus,,385x833,Chrome,Russia,Moscow
365,9057053673375282078.1630417824.1630417824,2108759636.1630416,2021-08-31,16:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
366,9057101287378521238.1626213565.1626213565,2108770722.1626213,2021-07-14,00:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,IZEXUFLARCUMynmHNBGo,,,desktop,,,,1920x1080,Chrome,Russia,(not set)
367,9057101287378521238.1626213621.1626213621,2108770722.1626213,2021-07-14,01:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,IZEXUFLARCUMynmHNBGo,,,desktop,,,,1920x1080,Chrome,Russia,(not set)
368,9057104238034932415.1640092369.1640092369,2108771409.1640089,2021-12-21,16:12:49,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Saint Petersburg
369,905711048476727298.1637488645.1637488645,210877286.1637489,2021-11-21,12:57:25,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,(not set)
370,905711048476727298.1640679621.1640679621,210877286.1637489,2021-12-28,11:20:21,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,Yaroslavl
371,9057121452246251149.1622488564.1622488564,2108775417.1622488,2021-05-31,22:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,424x848,Chrome,Russia,Yekaterinburg
372,9057121452246251149.1622528310.1622528310,2108775417.1622488,2021-06-01,09:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,424x848,Chrome,Russia,Yekaterinburg
373,9057125137332696913.1626994516.1626994548,2108776275.1626997,2021-07-23,01:00:00,1,bByPQxmDaMXgpHeypKSM,referral,IKQsApKuPmZqqmhieEgf,XVKNbZXFFeCXocbAHwpS,,desktop,,,,1920x1080,YaBrowser,Russia,(not set)
374,9057125790170965821.1630234428.1630234428,2108776427.1630237,2021-08-29,13:00:00,1,ISrKoXQCxqqYvAZICvjs,blogger_stories,zfwIehuEfWYdYrEZgRLo,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
375,9057128727932172146.1633810289.1633810289,2108777111.1633809,2021-10-09,23:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Moscow
376,9057128727932172146.1633810298.1633810298,2108777111.1633809,2021-10-09,23:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,390x844,Safari,Russia,Moscow
377,9057128727932172146.1633815776.1633815776,2108777111.1633809,2021-10-10,00:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,390x844,Safari,Russia,Moscow
378,9057133383667724041.1624813322.1624813322,2108778195.1624813,2021-06-27,20:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Safari,Russia,Moscow
379,9057151336642396655.1636188655.1636188655,2108782375.1636188,2021-11-06,11:50:55,1,SzZERoLMmrEUEhDaYcyN,cpc,,,,mobile,iOS,Apple,,428x926,Safari (in-app),Russia,Dolgoprudny
380,9057156993118299482.1640162652.1640162652,2108783692.164016,2021-12-22,11:44:12,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Ufa
381,9057158741166961756.1637135452.1637135452,2108784099.1637132,2021-11-17,10:50:52,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
382,9057158844235701111.1626659699.1626659699,2108784123.1626656,2021-07-19,04:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1024x768,Chrome,Russia,(not set)
383,905717048530421736.1621870568.1621870568,210878683.16218704,2021-05-24,18:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x720,Chrome,Russia,Moscow
384,905717048530421736.1621870949.1621870949,210878683.16218704,2021-05-24,18:00:00,2,ZHCJROlbqnkXTqIuVxnm,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x720,Chrome,Russia,Moscow
385,9057172635386017706.1636988843.1636988843,2108787334.163699,2021-11-15,18:07:23,1,BHcvLfOaCWvWTykYqHVe,cpc,,,ZNhSIPchlbnKwZWcsKzz,mobile,Android,Huawei,,360x800,Chrome,Russia,Moscow
386,9057186903270834659.1640448483.1640448483,2108790656.1640449,2021-12-25,19:08:03,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,BQ,,360x640,Chrome,Russia,Ufa
387,9057190515325207984.1627325875.1627325875,2108791497.1627324,2021-07-26,21:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,424x918,Chrome,(not set),(not set)
388,9057190622708963844.1636899332.1636899332,2108791522.1636896,2021-11-14,17:15:32,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Chelyabinsk
